Real_Duration,Status,sentiment,complexity,Comment_Body,Edge_type,Count_Comments,language[Comment_Body],Planned_Duration,emotionality,Count_Subtasks,keywords[Comment_Body],sentimentWords[Comment_Body],Uuid,Name,SourceUuid,TargetUuid,Starttime,Endtime
,closed,0.27847915525707134,5.697850254441384,"I&acute;m seeing this bug as described in #184 (sorry for the dupe). I would like to add that I have a high resolution display (not sure if it's technically HiDPI or not), and I have my interface scaled by a factor of 1.2.",COMMENT,26,en,,0.26697555123993044,,"{bug=1, display=1, dupe=1, i&acute=1, interface=1, factor=1, resolution=1}","{bug=0.001205938545730527, display=0.5557523719684122, dupe=0.001205938545730527, i&acute=0.001205938545730527, interface=0.5557523719684122, factor=0.5557523719684122, resolution=0.5557523719684122}",fa034b50-1769-4532-bd51-e278823b92ed,Underscores disappear when cursor travels past line containing them,2692138,3743601,2016-09-30T22:55:06.000+02:00,2018-02-12T03:41:25.000+01:00
,closed,0.338877808952969,5.8475363073740825,"I am no longer seeing this, as of:  - xed 1.4.6 - Linux Mint 18.2 Sonya with Cinnamon - Linux kernel 4.13.0-26  All else (machine, etc.) are the same. Can anyone else in the thread see if they are seeing it? I glanced at the commits between 1.4.4 and 1.4.6 and nothing leaped out at me. Something changed in Mint or Cinnamon? If someone else can confirm, we can close this.",COMMENT,26,en,,0.17805320438692812,,"{cinnamon=2, kernel=1, nothing=1, thread=1, something=1, mint=2, sonya=1, someone=1, machine=1, anyone=1, linux=2, commits=1}","{cinnamon=0.6709516066789606, kernel=0.4244309631469487, nothing=0.07619390548214489, thread=0.2506423377625422, something=0.6709516066789606, mint=0.6709516066789606, sonya=0.4244309631469487, someone=0.18574444209055915, anyone=0.2506423377625422, machine=0.42530359855665867, linux=0.4244309631469487, commits=0.07619390548214489}",bfc54a77-0122-4c9a-af96-a960af1ad561,Underscores disappear when cursor travels past line containing them,3743601,3743601,2016-09-30T22:55:06.000+02:00,2018-02-12T03:41:25.000+01:00
,closed,0.172224926607061,6.569320096754236,Unfortunately the bug still exists in xed 1.6.3 with openSUSE Tumbleweed current. I just now opened a document to test. I replaced one of the X's with an underscore like this: ![screenshot from 2018-01-14 23-15-17](https://user-images.githubusercontent.com/2692138/34927094-a9769842-f981-11e7-9891-10dcced80b25.png)   But this is what I saw (edited in Gimp to reflect what I saw. As soon as I took a screenshot the underscore appeared again): ![see](https://user-images.githubusercontent.com/2692138/34927083-98f19d00-f981-11e7-8011-36a2dafabe90.png),COMMENT,26,en,,0.2227996782914581,,"{test=1, bug=1, gimp=1, opensuse=1, document=1, screenshot=1, tumbleweed=1}","{test=0.14866844065531473, bug=0.01688908810827019, gimp=0.21954689404806346, document=0.14866844065531473, opensuse=0.01688908810827019, screenshot=0.19016806620289123, tumbleweed=0.01688908810827019}",9e219b25-03dc-4bd1-bc74-0a7987f8f932,Underscores disappear when cursor travels past line containing them,2692138,3743601,2016-09-30T22:55:06.000+02:00,2018-02-12T03:41:25.000+01:00
,closed,0.4098324185382164,6.564200131334593,"I'm still seeing it too, on the exact versions listed using the default system font (Monospace 10).  Changing it to 11 pt or another 10 pt font (Noto Mono Regular, for example) doesn't have the same problem.   On Sun, Jan 14, 2018 at 11:21 PM, geckolinux &lt;notifications@github.com&gt; wrote:  &gt; Unfortunately the bug still exists in xed 1.6.3 with openSUSE Tumbleweed &gt; current. I just now opened a document to test. I replaced one of the X's &gt; with an underscore like this: &gt; [image: see] &gt; &lt;https://user-images.githubusercontent.com/2692138/34927072-8ec25086-f981-11e7-9069-71c5bde4326b.png&gt; &gt; &gt; But this is what I saw (edited in Gimp to reflect what I saw. As soon as I &gt; took a screenshot the underscore appeared again): &gt; [image: see] &gt; &lt;https://user-images.githubusercontent.com/2692138/34927083-98f19d00-f981-11e7-8011-36a2dafabe90.png&gt; &gt; &gt; &mdash; &gt; You are receiving this because you were mentioned. &gt; Reply to this email directly, view it on GitHub &gt; &lt;https://github.com/linuxmint/xed/issues/39#issuecomment-357579756&gt;, or mute &gt; the thread &gt; &lt;https://github.com/notifications/unsubscribe-auth/ABWxj_mfZOuArWpjMNrdsNI2iAN-3Aqxks5tKtI5gaJpZM4KLgM-&gt; &gt; . &gt;",COMMENT,26,en,,0.215601301007023,,"{mono=1, default=1, system=1, problem=1, versions=1, monospace=1, regular=1, font=2, noto=1, example=1}","{mono=0.2720695734716347, default=0.5475952636047982, system=0.5475952636047982, versions=0.5475952636047982, monospace=0.5475952636047982, same problem=0.2720695734716347, regular=0.2720695734716347, example=0.2720695734716347, font=0.5475952636047982, noto=0.2720695734716347}",6a030841-47f5-4483-904b-f860a0154d69,Underscores disappear when cursor travels past line containing them,1421711,3743601,2016-09-30T22:55:06.000+02:00,2018-02-12T03:41:25.000+01:00
,closed,0.46220106368743813,6.231519953794688,"@ziggurats Interesting, it does indeed have something to do with the font size. I also have configured a non-system font (DejaVu Sans Mono) in 14pt size, which exhibits this bug, but if I change it to 13pt or 15pt this bug goes away.",COMMENT,26,en,,0.25997454067345105,,"{mono=1, dejavu=1, size=2, bug=2, sans=1, interesting=1, something=1, font=2}","{mono=0.009250720866808164, dejavu=0.009250720866808164, size=0.9151514065080681, bug=0.009250720866808164, sans=0.009250720866808164, interesting=0.9151514065080681, something=0.9151514065080681, font=0.9151514065080681}",af4e5637-bd38-4ad9-a588-ee367c7a17e6,Underscores disappear when cursor travels past line containing them,2692138,3743601,2016-09-30T22:55:06.000+02:00,2018-02-12T03:41:25.000+01:00
,closed,0.37989050099480043,6.7490476572224,"And I just confirmed that I am set to &quot;Use the system fixed width font (Monospace 10)&quot; under Fonts &amp; Colors in Preferences, but I am no longer seeing the behavior. Weird.",COMMENT,26,en,,0.25190209397124164,,"{weird=1, preferences=1, system=1, monospace=1, fonts=1, behavior=1, colors=1, font=1}","{weird=0.32319168552510263, preferences=0.4365893164644982, system=0.4365893164644982, monospace=0.4365893164644982, fonts=0.4365893164644982, behavior=0.4365893164644982, colors=0.4365893164644982, font=0.4365893164644982}",be361c9b-063b-414d-a079-a4ae650e1f09,Underscores disappear when cursor travels past line containing them,3743601,3743601,2016-09-30T22:55:06.000+02:00,2018-02-12T03:41:25.000+01:00
,closed,0.13063359364251714,5.986842054893855,"I don't seem to have DejaVu Sans Mono installed.  The closest I have is DejaVu Sans Mono Bold, and with that font at 10 pt I see the underscores go to half height as I move down below the line, and they're restored as I go back up past them.  I also see the same thing @geckolinux is seeing with screenshots",COMMENT,26,en,,0.2256616841973743,,"{mono=2, dejavu=2, sans=2, line=1, underscores=1, bold=1, thing=1, screenshots=1, font=1, height=1}","{mono=0.13113043259057247, dejavu=0.13113043259057247, line=0.13113043259057247, sans=0.13113043259057247, underscores=0.13113043259057247, bold=0.13113043259057247, thing=0.1926480039194942, screenshots=0.1926480039194942, font=0.13113043259057247, height=0.13113043259057247}",f979cac3-9803-4cbe-8446-af50d4d7564d,Underscores disappear when cursor travels past line containing them,1421711,3743601,2016-09-30T22:55:06.000+02:00,2018-02-12T03:41:25.000+01:00
,closed,0.8216907413148047,7.545637486616391,BTW I'm using a DPI scale factor of 1.2 in Cinnamon.,COMMENT,26,en,,0.2190113525721278,,"{cinnamon=1, btw=1, scale=1, dpi=1, factor=1}","{cinnamon=0.8216907413148047, btw=0.8216907413148047, scale=0.8216907413148047, dpi=0.8216907413148047, factor=0.8216907413148047}",d5adf9d1-660c-48c5-9d0a-ccf1d71810e9,Underscores disappear when cursor travels past line containing them,2692138,3743601,2016-09-30T22:55:06.000+02:00,2018-02-12T03:41:25.000+01:00
,closed,0.5593513662461783,5.7181285815785134,"And I am set to Auto, which is equivalent to Double (HiDPI), also in Cinnamon.",COMMENT,26,en,,0.15239336604943993,,"{auto=1, cinnamon=1, double=1}","{auto=0.5593513662461783, cinnamon=0.5593513662461783, double=0.5593513662461783}",d11a77fc-831e-4881-bfec-dc2c3c228d19,Underscores disappear when cursor travels past line containing them,3743601,3743601,2016-09-30T22:55:06.000+02:00,2018-02-12T03:41:25.000+01:00
,closed,0.5006333107808568,6.218886593578544,"I'm set to Normal, with a text scaling factor of 1.4",COMMENT,26,en,,0.0941284305312902,,"{text=1, factor=1}","{text=0.5006333107808568, factor=0.5006333107808568}",6621cb60-05c1-4d38-9c43-5aa07dc46439,Underscores disappear when cursor travels past line containing them,1421711,3743601,2016-09-30T22:55:06.000+02:00,2018-02-12T03:41:25.000+01:00
,closed,0.1869786461971222,5.786439218394227,This seems to be down to certain combinations of fonts and scaling factors. Have any of you tried testing with the exact same settings in Gedit? In the end Xed doesn't handle these things directly. The issue lies either with the fonts or GtkTextView/SourceView and I don't believe are really fixable on our side.,COMMENT,26,en,,0.23548169179768397,,"{settings=1, side=1, combinations=1, issue=1, fonts=2, gtktextview/sourceview=1, xed=1, things=1, end=1, gedit=1, factors=1}","{settings=0.1298905583143044, side=0.040105982234003745, combinations=0.5068153053718578, issue=0.040105982234003745, fonts=0.040105982234003745, gtktextview/sourceview=0.040105982234003745, xed=0.07110273886832284, things=0.07110273886832284, end=0.07110273886832284, gedit=0.1298905583143044, factors=0.5068153053718578}",ce897fc2-13d7-434e-8243-2c39bdf444c3,Underscores disappear when cursor travels past line containing them,2231759,3743601,2016-09-30T22:55:06.000+02:00,2018-02-12T03:41:25.000+01:00
,closed,0.07808226295301042,5.47505843178206,"Sorry, shouldn't have happened. I'm messing with Eclipse at the same time and it's building &quot;partially&quot; to save time, so it actually ran my new code without recompiling the .h :)  I noticed it and added it to the next commit.",COMMENT,1,en,,0.26206298769161324,,"{code=1, time=2, building=1, eclipse=1}","{code=0.008402261210059048, time=0.008402261210059048, building=0.008402261210059048, eclipse=0.008402261210059048}",5e804388-d51d-4521-8d1d-6754a925df9b,xed-searchbar.h: Add a missing include,1138515,2231759,2016-09-18T06:38:46.000+02:00,2016-09-18T15:58:04.000+02:00
,closed,0.4072680527492734,5.879362571468933,I would just put it in the &quot;View&quot; menu like some other text editors do. I do like having it in the prefs though so I can set the behavior I typically want. I would only use the menu to override that for a particular file.,COMMENT,2,en,,0.166457934170877,,"{file=1, text=1, menu=2, behavior=1, editors=1, prefs=1}","{file=0.5550550712796778, text=0.5542232432177532, menu=0.5550550712796778, behavior=0.11252584375038938, editors=0.5542232432177532, prefs=0.11252584375038938}",30a99a74-7c09-4b7a-9228-74e25b801b85,Quick acess to text wrap controls,2231759,4997950,2016-09-17T01:57:02.000+02:00,2017-02-10T11:33:38.000+01:00
,closed,0.65789215416497,6.10762061866009,"Toggling text wrapping is a really useful feature that I use a lot and, at the moment, xed has me regressed to Edit &gt; Preferences &gt; Enable text wrapping checked/unchecked &gt; Close, i.e. 4 clicks!  I was previously using the one-click TextWrap py extension in Gedit but, of course, this won't work with xed.  I agree with JosephMcc that we wouldn't want to remove the default behavior from the prefs, however, putting it in the View menu is still 2 clicks and who's got that kind of time?  I'd like a visible icon like TextWrap py (single click for when you're on your pointing device) PLUS a keyboard shortcut for when you're typing (Ctrl+R maybe).",COMMENT,2,en,,0.23258290864499676,,"{extension=1, josephmcc=1, icon=1, textwrap=2, moment=1, lot=1, default=1, view=1, shortcut=1, feature=1, ctrl+r=1, xed=1, course=1, text=2, behavior=1, close=1, keyboard=1, preferences=1, edit=1, kind=1, wrapping=1, gedit=1, menu=1, click=1, prefs=1, clicks=1, time=1, device=1}","{extension=0.2472119227917781, josephmcc=0.4912872735298792, icon=0.9929681042660499, textwrap=0.2472119227917781, moment=0.9001013160721728, lot=0.9001013160721728, default=0.4912872735298792, shortcut=0.9929681042660499, feature=0.9001013160721728, ctrl+r=0.9929681042660499, xed=0.9001013160721728, course=0.2472119227917781, text=0.9001013160721728, behavior=0.4912872735298792, close=0.9001013160721728, keyboard=0.9929681042660499, preferences=0.9001013160721728, edit=0.9001013160721728, kind=0.4912872735298792, gedit=0.2472119227917781, wrapping=0.9001013160721728, click=0.9929681042660499, prefs=0.4912872735298792, view menu=0.4912872735298792, clicks=0.4912872735298792, time=0.4912872735298792, device=0.9929681042660499}",0ab5f909-11b0-4c82-a706-53076b7610b4,Quick acess to text wrap controls,23085967,4997950,2016-09-17T01:57:02.000+02:00,2017-02-10T11:33:38.000+01:00
,closed,0.6702590992345482,6.6059169593363345,"Just did a quick test. typed the following path in the terminal `/usr/share/cinnamon/js/ui/windowManager.js`. I highlighted the text, in xed used File-&gt;Open to bring up the dialog. Middle click pasted in the file open dialog that popped up and worked fine.",COMMENT,10,en,,0.2201222792420041,,"{path=1, file-&gt;open=1, dialog=2, middle=1, file=1, test=1, terminal=1, text=1, click=1}","{dialog=0.5477348244537624, path=0.9884822355782319, file-&gt;open=0.16891041285798605, file=0.5477348244537624, middle=0.5477348244537624, test=0.9759089240482125, terminal=0.9884822355782319, text=0.16891041285798605, click=0.5477348244537624}",919c9d0f-7ada-46ff-a133-89508bfc0768,File>Open: Cannot paste full path to file,2231759,7296506,2016-09-07T12:12:38.000+02:00,2016-09-07T21:16:24.000+02:00
,closed,0.4991977240849083,5.433168548763471,"Thanks for the prompt reply. But I'm not following. Where in the File-&gt;Open dialog do you paste?   Middle click doesn't paste here (Mint 18) so not sure how that works at your end. But CTRL+V sure does and I don't see anywhere on the File-&gt;Open dialog to paste.  I'll post a screenshot if it helps, but conversely I think it would help me if you posted one of what you were seeing. There is no box to type in on my dialog, it's akin to a type of open dialog rarely seen on Windows that pains me there, where you can only open a file by navigating to it in the dialog box.",COMMENT,10,en,,0.2473115558697786,,"{file-&gt;open=2, middle=1, box=2, pains=1, screenshot=1, type=2, windows=1, click=1, thanks=1, dialog=5, ctrl+v=1, file=1, end=1, reply=1}","{file-&gt;open=0.14069754736774423, middle=0.5992096113324095, box=2.64000044653899E-4, pains=2.64000044653899E-4, screenshot=0.8690994517950822, type=2.64000044653899E-4, windows=2.64000044653899E-4, click=0.5992096113324095, thanks=0.9904522854276281, dialog=0.14069754736774423, ctrl+v=0.14069754736774423, file=2.64000044653899E-4, end=0.5992096113324095, reply=0.9904522854276281}",a44deb6b-6f72-4b02-b1e1-3af02f6eabcc,File>Open: Cannot paste full path to file,7296506,7296506,2016-09-07T12:12:38.000+02:00,2016-09-07T21:16:24.000+02:00
,closed,0.5702219394571026,4.871983307498053,"Ah, you can use Ctrl + L over the pathbar at the top of the file chooser dialog. This will change the pathbar to an input entry, the same as in Nemo. I know not the most intuitive but that is not our doing. That is just the way it works in a GtkFileChooser dialog now. You would see the same in gedit.",COMMENT,10,en,,0.2196564578338327,,"{gtkfilechooser=1, ctrl=1, chooser=1, nemo=1, gedit=1, way=1, dialog=2, input=1, entry=1, file=1, top=1, pathbar=2}","{gtkfilechooser=0.3824470341186269, ctrl=0.20969269811919672, nemo=0.8313676895683171, chooser=0.20969269811919672, gedit=0.5, way=0.3824470341186269, input=0.8313676895683171, entry=0.8313676895683171, dialog=0.20969269811919672, file=0.20969269811919672, top=0.20969269811919672, pathbar=0.8313676895683171}",e116960e-f334-4e8b-ac59-fe49b71a5ad9,File>Open: Cannot paste full path to file,2231759,7296506,2016-09-07T12:12:38.000+02:00,2016-09-07T21:16:24.000+02:00
,closed,0.33304394914202395,5.635494015776767,"Thanks enormously Joseph! Indeed, seems you're right! I was using Mint 17.3 and gedit there used a more customary open dialog where to the left of the navigation breadcrumbs was a button I could click to enter the path.   Methinks this is a rather nasty bug in the GtkFileChooser alas, but not an issue with xed as you note because indeed I tried gedit and the latest build on Mint 18 that is packaged is the same and it was not the transition from gedit to xed that caused it but an upgrade in GTK it seems.   So this can close.",COMMENT,10,en,,0.260601562743312,,"{gtkfilechooser=1, issue=1, upgrade=1, gedit=3, methinks=1, transition=1, thanks=1, button=1, alas=1, mint=2, dialog=1, path=1, navigation=1, left=1, bug=1, build=1, joseph=1, breadcrumbs=1, gtk=1}","{gtkfilechooser=9.646518903939356E-5, issue=9.646518903939356E-5, upgrade=9.646518903939356E-5, gedit=9.646518903939356E-5, methinks=9.646518903939356E-5, transition=9.646518903939356E-5, thanks=0.8722457699808425, button=0.07567350187433483, alas=9.646518903939356E-5, dialog=0.07567350187433483, path=0.07567350187433483, mint=0.07567350187433483, mint 18=9.646518903939356E-5, navigation=0.07567350187433483, left=0.07567350187433483, bug=9.646518903939356E-5, build=9.646518903939356E-5, joseph=0.8722457699808425, breadcrumbs=0.07567350187433483, gtk=9.646518903939356E-5}",c85e9fc9-7f62-4f98-ba90-e8c644d02644,File>Open: Cannot paste full path to file,7296506,7296506,2016-09-07T12:12:38.000+02:00,2016-09-07T21:16:24.000+02:00
,closed,0.015008112863705458,6.092477704651946,Turns out typing / on the breadcrumbs works too and I'm not the first to struggle with this:  https://bugzilla.gnome.org/show_bug.cgi?id=759073,COMMENT,10,en,,0.24199355124017974,,{breadcrumbs=1},{breadcrumbs=0.015008112863705458},145b6206-74ff-4ee3-9595-71611dced023,File>Open: Cannot paste full path to file,7296506,7296506,2016-09-07T12:12:38.000+02:00,2016-09-07T21:16:24.000+02:00
,closed,0.8855162732920849,5.942017263861525,&gt; Turns out typing / on the breadcrumbs works too  Learn something new every day.,COMMENT,10,en,,0.21096105478781266,,"{day=1, breadcrumbs=1, something=1}","{day=0.8855162732920849, breadcrumbs=0.8855162732920849, something=0.8855162732920849}",52cb5d70-b65b-4b0c-b3ac-3e49528ecf2c,File>Open: Cannot paste full path to file,2231759,7296506,2016-09-07T12:12:38.000+02:00,2016-09-07T21:16:24.000+02:00
,closed,0.4917699880912146,5.892823850121786,"I also ran into this problem, the workaround is not intuitive and not discoverable. Why is this bug marked closed? If this change was the result of an intentional GNOME developer design choice, how can we ever expect this to get fixed? The problem persists after 2 years after first reported...  I request to re-open ticket!",COMMENT,10,en,,0.27056205014829604,,"{result=1, problem=2, ticket=1, bug=1, change=1, design=1, developer=1, choice=1, years=1, workaround=1, gnome=1}","{result=0.7816786233500186, problem=0.28172937731904696, ticket=0.5725412523205404, bug=0.01755421392195719, change=0.7816786233500186, design=0.7816786233500186, developer=0.7816786233500186, choice=0.7816786233500186, years=0.28172937731904696, workaround=0.8053464735445098, gnome=0.7816786233500186}",8402bca1-3c47-46ad-abaf-3df185d83ec1,File>Open: Cannot paste full path to file,6215449,7296506,2016-09-07T12:12:38.000+02:00,2016-09-07T21:16:24.000+02:00
,closed,0.4595339082250362,5.927481805829608,It's not going to reopened here. This isn't our doing or under our control. The issue needs to be raised upstream with Gtk.,COMMENT,10,en,,0.2116485288274272,,"{issue=1, control=1, gtk=1}","{issue=0.657818474041399, control=0.5282650064917301, gtk=0.657818474041399}",a9f9bf90-1d78-472b-99b3-66f9126baa88,File>Open: Cannot paste full path to file,2231759,7296506,2016-09-07T12:12:38.000+02:00,2016-09-07T21:16:24.000+02:00
,closed,0.5093202005876719,6.670618727920159,"Ok. I would like to suggest adding a label for issues caused by upstream bugs, such as this one, for clarity and guidance. I would suggest &quot;pending upstream&quot;, or some such, if a label for this purpose does not yet exist.",COMMENT,10,en,,0.3446798800186546,,"{bugs=1, clarity=1, guidance=1, purpose=1, label=2, issues=1}","{bugs=0.9843693004904968, clarity=0.9843693004904968, purpose=0.043591301272519, guidance=0.9843693004904968, label=0.043591301272519, issues=0.9843693004904968}",0bc1afbc-143c-4f8a-9fb9-c06e5c7e8b36,File>Open: Cannot paste full path to file,6215449,7296506,2016-09-07T12:12:38.000+02:00,2016-09-07T21:16:24.000+02:00
,closed,0.12401560857681397,6.7780497146214485,Just a heads-up: Still a major issue in Linux Mint 19.,COMMENT,10,en,,0.201788482292353,,"{mint=1, issue=1, linux=1, heads-up=1}","{mint=0.12401560857681397, issue=0.12401560857681397, linux=0.12401560857681397, heads-up=0.12401560857681397}",ce4822c2-50e4-468a-a0e3-35b0f92e9170,File>Open: Cannot paste full path to file,6215449,7296506,2016-09-07T12:12:38.000+02:00,2016-09-07T21:16:24.000+02:00
,closed,0.2382222238416647,7.346557758066588,"While not mentioned by @calexil , the tab interface becomes very prohibitive if more files are open than the tab widget can display.  Allowing the mousewheel to cycle through document tabs would be a familiar interface paradigm (e.g. see Chromium Browser) and would avoid ugly interface scenarios such as clicking `[&gt;]` potentially dozens of times.",COMMENT,6,en,,0.21342735614255903,,"{chromium=1, dozens=1, widget=1, paradigm=1, document=1, mousewheel=1, tabs=1, scenarios=1, interface=3, cycle=1, times=1, tab=2, browser=1, files=1}","{dozens=0.05207168053892464, chromium=0.05207168053892464, widget=0.014130629248616309, paradigm=0.6484643617374531, document=0.6484643617374531, mousewheel=0.6484643617374531, tabs=0.6484643617374531, scenarios=0.05207168053892464, interface=0.05207168053892464, cycle=0.6484643617374531, times=0.05207168053892464, tab=0.014130629248616309, browser=0.05207168053892464, files=0.014130629248616309}",dff56f4a-28e0-416c-893f-bbc4cc3cefde,Allow mousewheel to scroll through open document tabs,1101856,3487071,2016-08-16T21:23:10.000+02:00,2017-02-10T11:33:38.000+01:00
,closed,0.013938401769337756,5.651946958511651,"@Shmoopty exactly, I regularly have 8+ items open in xed and clicking the &gt; over and over is getting tiresome",COMMENT,6,en,,0.2940419129612691,,{items=1},{items=0.013938401769337756},58bf0751-7d0a-4bd7-8b63-fcfe70b0b942,Allow mousewheel to scroll through open document tabs,3487071,3487071,2016-08-16T21:23:10.000+02:00,2017-02-10T11:33:38.000+01:00
,closed,0.42237564355218465,5.659493504622043,"Bumping this request, the required bits can be found in pluma, as it had this feature from day one",COMMENT,6,en,,0.24998754399761888,,"{pluma=1, request=1, feature=1, bits=1, day=1}","{pluma=0.42237564355218465, request=0.42237564355218465, feature=0.42237564355218465, bits=0.42237564355218465, day=0.42237564355218465}",85ae9018-1f5e-460b-9ea7-012d8e4354a6,Allow mousewheel to scroll through open document tabs,3487071,3487071,2016-08-16T21:23:10.000+02:00,2017-02-10T11:33:38.000+01:00
,closed,0.13009103450318205,4.783384598004299,"any one who can point me in the right direction in pluma, Ill try and get this working",COMMENT,6,en,,0.14323854420419574,,"{pluma=1, one=1, ill=1, direction=1}","{pluma=0.13009103450318205, one=0.13009103450318205, ill=0.13009103450318205, direction=0.13009103450318205}",b9c7a812-b856-4e8f-8208-3f8a7738febb,Allow mousewheel to scroll through open document tabs,3487071,3487071,2016-08-16T21:23:10.000+02:00,2017-02-10T11:33:38.000+01:00
,closed,0.24456965532871655,5.587836435663111,It's implemented as part of this PR: https://github.com/linuxmint/xed/pull/68 This is a feature that I think died with the port to gtk3. It use to be a built in ability of GtkNotebook but isn't any longer.,COMMENT,6,en,,0.24278209242586482,,"{gtknotebook=1, feature=1, port=1, part=1, ability=1}","{gtknotebook=0.03418807616135901, feature=0.08763018901666633, port=0.08763018901666633, part=0.6118907008081244, ability=0.03418807616135901}",d11da0f5-4ce7-41b0-b585-f9522d9d1a31,Allow mousewheel to scroll through open document tabs,2231759,3487071,2016-08-16T21:23:10.000+02:00,2017-02-10T11:33:38.000+01:00
,closed,0.3364146339341286,5.225834313638676,is this feature impossible in gtk3?,COMMENT,6,en,,0.3635554927586459,,"{feature=1, gtk3=1}","{feature=0.3364146339341286, gtk3=0.3364146339341286}",64d587b9-a054-44d2-b1d2-b4103a580261,Allow mousewheel to scroll through open document tabs,2142748,3487071,2016-08-16T21:23:10.000+02:00,2017-02-10T11:33:38.000+01:00
,closed,,,Can you produce a core dump or a trace?,COMMENT,4,ro,,,,{},{},5d0d2aaf-4542-4edd-b727-521d7cacaf09,Xed randomely crashes while typing Malayalam Language,1138515,246421,2016-08-02T07:11:13.000+02:00,2018-02-12T03:44:03.000+01:00
,closed,0.334987828049958,7.228908166050897,"I tried `xed &amp;&gt;log.txt`, typed some 40 lines, played a little bit (copy pasting, spacing, tabing), when I tried to open a new tab, xed crashed. But 'log.txt' didn't trace anything. When I checked ~/.xsession-errors, I saw many occurrence of this error:  &gt; (xed:3962): Pango-CRITICAL **: pango_layout_get_cursor_pos: assertion 'index &gt;= 0 &amp;&amp; index &lt;= layout-&gt;length' failed   I think it is possible to make xed crash by typing (or typing more :-().  Could you give specific commands.",COMMENT,4,en,,0.30856891229184324,,"{index=1, pango_layout_get_cursor_pos=1, occurrence=1, bit=1, error=1, anything=1, crash=1, spacing=1, tab=1, pasting=1, assertion=1, copy=1, lines=1, commands=1}","{index=3.067338055072345E-5, pango_layout_get_cursor_pos=3.067338055072345E-5, occurrence=3.067338055072345E-5, bit=0.3298190989630862, error=3.067338055072345E-5, anything=0.031211869954957564, crash=3.067338055072345E-5, spacing=0.3298190989630862, tab=0.3298190989630862, pasting=0.3298190989630862, assertion=3.067338055072345E-5, copy=0.3298190989630862, lines=0.3298190989630862, commands=0.6488653260011535}",b27bdd5a-b27c-47fc-ada1-a1127f68d898,Xed randomely crashes while typing Malayalam Language,246421,246421,2016-08-02T07:11:13.000+02:00,2018-02-12T03:44:03.000+01:00
,closed,0.41975425349600526,8.586758652501421,[output of xed &amp;&gt;log.txt](https://github.com/linuxmint/xed/files/424103/log.txt)  &gt; ** &gt; Gtk:ERROR:/build/gtk+3.0-6ZPWga/gtk+3.0-3.18.9/./gtk/gtktextsegment.c:195:_gtk_char_segment_new: assertion failed: (gtk_text_byte_begins_utf8_char (text))  This is new.,COMMENT,4,en,,0.2777097568606926,,"{assertion=1, gtk=1}","{assertion=0.4654589750964235, gtk=0.4654589750964235}",085a160a-0e68-4873-bbb8-d88029b9c96d,Xed randomely crashes while typing Malayalam Language,246421,246421,2016-08-02T07:11:13.000+02:00,2018-02-12T03:44:03.000+01:00
,closed,0.5409586873035543,5.452633656028601,Make sure you have the xed-dbg package installed and try running xed with gdb. If you can reproduce the crash it might give enough info to try and fix this. I'm closing this until we can get some more info.,COMMENT,4,en,,0.24363100810483543,,"{package=1, gdb=1, crash=1, info=2}","{more info=0.5179172551652603, package=0.8498087868070807, gdb=0.8498087868070807, crash=0.25515001993832187, info=0.25515001993832187}",09efc5d5-f22a-41c7-a921-572035711930,Xed randomely crashes while typing Malayalam Language,2231759,246421,2016-08-02T07:11:13.000+02:00,2018-02-12T03:44:03.000+01:00
,closed,0.40223326539652876,6.073838410419237,We don't currently have plans to implement this sort of functionality.,COMMENT,1,en,,0.15747687666944274,,"{plans=1, sort=1, functionality=1}","{plans=0.40223326539652876, sort=0.40223326539652876, functionality=0.40223326539652876}",47437110-5e19-4873-9ae2-87d623e8914b,Files can be categorised as sub-item under folder name in Side-pane.,2231759,7684338,2016-07-30T02:44:00.000+02:00,2018-01-28T10:18:13.000+01:00
,closed,0.2688257588017527,6.438606273483653,"I confirm partially.  xed needs more than a minute to load the file, whereas in gedit2 the file gets loaded in between of about 10 seconds.  Furthermore gedit2 shows in this case a progress indicator, whereas xed shows nothing.  Another note: If I close xed with this file opened (without having done any changes in the file), xed needs more than 30 seconds to close, sometimes it does not close at all, but a dialog appears which offers to force quit. gedit2 closes at once, when quitting with this file opened.  Test system for xed: LM 18 C 64",COMMENT,10,en,,0.20188821645836155,,"{gedit2=2, indicator=1, needs=1, note=1, nothing=1, changes=1, minute=1, dialog=1, seconds=2, file=5, shows=2, system=1, progress=1, case=1}","{gedit2=0.40947087152808676, indicator=0.40947087152808676, needs=0.00165899363446977, note=0.00165899363446977, nothing=0.40947087152808676, changes=0.00165899363446977, file )=0.00165899363446977, minute=0.009849558575881039, dialog=0.00165899363446977, seconds=0.00165899363446977, file=0.1919751290720789, shows=0.40947087152808676, system=0.5, progress=0.40947087152808676, case=0.40947087152808676}",693a7c59-3bfd-4fe6-942d-525d7d9dd27b,Cannot load large files,17322130,3799212,2016-07-25T15:29:52.000+02:00,2017-02-10T11:40:52.000+01:00
